!Series_title	"Alteration of peripheral blood monocyte gene expression in humans following diesel exhaust inhalation"
"A_23_P2582"	7.3323526	7.5649257	8.30057	7.6445637	7.4922957	7.73422	7.395322	7.0224075	7.090807	7.0757875	7.7946124	7.8416147	7.374225	7.294019	6.884014	6.821665	9.093515	7.6968884	8.886329	7.775913	7.6061254	7.6370044	7.879889	8.5699	7.3090515	7.0786023	7.421254	7.987788
"A_23_P258221"	9.247701	7.9112935	5.28447	8.104554	8.423096	3.3628275	6.340761	7.4649296	6.5876727	5.916142	7.146838	5.342459	6.5595818	6.156059	8.354696	8.394279	6.8932295	7.0930347	8.388973	7.8854795	7.881158	6.865366	6.6583066	3.3655674	6.1877623	7.838064	6.040507	6.895961
"A_23_P258234"	6.320056	6.20384	7.000173	7.954647	6.328867	6.298817	6.1680765	6.1730437	7.1479325	6.2517805	7.262586	6.997864	7.1091733	6.668865	6.8047647	6.2173214	6.5277286	6.0948806	8.315574	6.0354805	6.114521	6.796835	4.9412327	5.194003	5.729771	5.647456	5.8801417	6.0172577
"A_23_P258246"	8.031373	6.9928246	9.128876	7.9415565	9.404391	7.8433056	9.152111	8.870938	10.268373	9.722508	7.2996426	9.301861	9.386723	8.326708	9.895693	8.882586	9.434002	9.503266	9.245629	9.901894	7.613888	9.883865	8.750404	9.528598	8.543229	7.847238	9.038225	8.196991
"A_23_P258251"	8.867913	8.028991	8.481201	8.052588	8.993044	8.522805	8.811938	8.492237	7.592225	8.169266	9.614133	8.66593	8.287796	8.104695	8.037317	7.849148	7.9302106	8.349067	8.745677	8.1062975	7.6237736	8.153115	7.753811	7.4965296	7.986365	7.733113	7.9365435	8.372951
"A_23_P258270"	6.957708	6.93284	7.2255535	7.06248	5.889936	5.919859	6.652904	6.5870647	7.8444624	7.9778385	7.1160865	7.900839	6.3962755	6.847113	6.5336475	6.481182	6.886394	6.6224656	7.1044893	7.1996717	7.2238083	6.8543763	7.014083	6.965989	6.675412	6.8042912	6.8185763	6.8336415
"A_23_P258272"	8.503274	9.072832	8.536219	9.255548	9.481934	7.864581	8.304628	9.282694	8.774776	8.689586	7.7415624	8.674523	9.671328	8.235371	8.625554	9.495975	9.50298	9.759388	9.33469	7.5426326	9.214042	7.9804144	8.350806	8.394431	8.900197	9.00141	9.237131	10.115734
"A_23_P258281"	8.96833	8.531357	8.907326	9.226851	7.4643707	8.128996	8.320035	8.288135	8.173684	7.9381733	9.650981	10.0568695	9.005838	9.123625	9.169603	8.791725	8.868706	9.035116	8.559916	8.917259	8.720066	9.050799	9.427064	9.124241	8.640165	8.857881	9.055163	9.157389
"A_23_P258294"	4.476027	4.0591183	4.62452	5.5543904	7.102868	5.890992	5.89586	6.290696	4.792641	3.9055989	3.6715512	6.1173983	6.305646	6.050593	5.853168	5.562793	6.870879	4.497363	6.931636	6.190335	8.32129	3.9306276	5.2663474	5.465207	6.1946244	6.0329337	5.7654767	6.1436005
"A_23_P258310"	7.7410917	7.5735955	7.4403324	7.669119	7.587355	7.347704	8.1917	7.3245697	7.3288784	7.1248183	9.182103	7.8160505	7.6331677	7.8914604	7.470902	7.561022	6.915245	6.609718	6.6844854	7.2650895	6.558897	6.349474	6.310267	5.834696	7.7952795	7.7928557	7.646292	7.751183
"A_23_P258312"	10.069731	10.155006	10.898193	11.43166	10.632485	10.616901	11.461909	10.51183	9.702141	9.584245	10.833221	11.435989	10.147675	9.817752	10.632485	9.914917	11.027819	11.210211	11.063243	11.632548	11.677092	11.315461	12.447262	11.79232	10.459234	10.223322	10.588836	10.652994
"A_23_P258321"	7.424229	6.482185	6.5804605	6.366824	6.5313945	7.6938715	6.19687	5.69817	8.512774	8.911474	4.4565926	5.5117064	6.2697735	8.482117	6.101792	7.533432	7.143782	6.896807	7.3065376	6.2295394	5.879043	6.7837977	7.5586176	8.038868	7.9791675	8.025474	6.325983	6.872781
"A_23_P258340"	11.6821375	11.416291	11.338085	11.045	11.587498	11.378899	11.214936	11.603283	14.702242	14.923118	9.334312	9.603321	12.0853405	11.3247175	10.784154	11.57869	11.36961	11.060354	11.333218	11.346833	11.002324	10.592222	11.29814	11.447979	11.889394	11.613062	11.696242	11.379547
"A_23_P25835"	7.033673	6.8924828	6.83881	7.0648913	7.2917376	7.63948	7.692321	8.086375	6.5749917	6.5392423	6.8626456	7.989726	7.306251	7.561991	7.4702864	7.2510047	6.7419953	6.56041	6.545464	6.600297	6.4748025	8.118946	6.03475	6.333667	7.151998	7.1426773	7.265859	7.369003
"A_23_P258367"	6.8736367	6.292605	6.1094675	6.5469522	6.0137334	5.6499825	6.3415647	6.692306	6.371759	5.8334355	7.445532	7.361843	8.247534	7.1203756	6.9355006	8.67515	6.5255446	6.8531494	9.357126	6.2041664	6.692117	7.4890323	7.2528296	7.6559477	6.1064262	6.268998	6.385301	6.7296696
"A_23_P258377"	5.824223	5.596053	5.1648765	7.892348	5.1718297	5.735731	5.6319604	6.2191434	8.442382	7.9663124	6.608653	5.254178	5.259517	6.969208	5.0404096	7.345262	6.413513	6.529957	6.001744	5.7328916	6.8804083	6.327561	6.1373124	6.8964243	6.090923	7.876423	5.537021	5.7539854
"A_23_P258381"	10.958365	10.807224	10.94288	11.311831	10.784798	10.999946	11.3860235	11.366104	10.100828	9.681163	11.744806	12.56215	10.663452	10.965522	11.484377	11.277645	11.78259	11.7413225	11.141597	11.180336	11.644991	11.699158	11.96875	11.566836	10.735324	10.784154	11.070345	11.221108
"A_23_P258393"	7.114506	7.1014524	7.647233	7.231222	7.527719	7.6222286	8.042379	7.823246	8.260802	8.295007	7.7541833	8.5922575	7.4557734	8.164079	7.5890603	7.4036636	7.1944666	7.6587276	7.271269	7.102734	6.8335233	7.100793	6.8138433	7.118073	7.4310303	7.368517	7.602111	7.4978604
"A_23_P258410"	6.476335	6.615791	7.177833	7.5290074	7.023302	7.2082696	7.265859	7.4023013	6.4799657	6.4395046	6.3335147	7.3998246	4.9860535	4.3170295	7.7529316	5.943158	6.5697675	6.8633347	6.646699	6.93284	6.079991	6.732143	6.4691677	6.6913934	6.5446477	6.563808	6.04699	8.122163
"A_23_P258418"	7.8428364	6.5466332	8.124895	6.320919	7.367546	6.968196	6.845739	6.683968	6.288623	6.5745883	7.853262	7.108486	6.0312	5.24641	5.6044703	5.686068	6.2484946	8.137048	7.0542674	6.718472	8.146887	7.205483	7.902925	6.851866	5.9989176	6.445065	7.024465	9.600671
"A_23_P258433"	6.56507	6.861372	7.417787	7.797128	6.801593	6.5450172	7.4477396	8.020022	6.3339586	6.007205	6.7680154	8.326319	7.3245697	6.9524446	7.121306	6.7776046	7.836004	7.4967885	7.4384975	7.816957	7.7259974	8.105639	8.634041	8.125658	6.439197	6.529123	6.956761	6.8829927
"A_23_P258463"	6.304786	5.940095	5.67654	5.729771	5.8676195	5.788173	6.098863	6.3512383	5.125005	4.3073287	6.6850195	7.2208323	4.0858746	6.2373977	6.1212616	5.7993784	6.1469507	5.8769155	5.704969	6.2920804	8.619285	6.318421	6.4278426	6.4606915	5.7078238	5.679692	5.93945	5.937918
"A_23_P258483"	7.641164	5.011809	5.3740735	5.991232	6.811893	5.882968	6.054465	6.5586634	4.956314	6.0892563	5.131897	7.332732	6.0263605	5.667138	6.109116	5.626318	7.3764057	7.038191	7.510642	7.166982	7.0539584	7.0240216	7.981538	7.3632054	4.990263	5.2082114	6.97353	6.329104
"A_23_P25849"	3.7311897	3.7990928	3.8449252	5.05039	3.4348726	3.8236477	4.0167637	3.6206133	3.3766954	3.2220762	5.167633	4.501833	3.9562473	4.1348133	4.0947022	3.5116358	4.0871534	4.169735	2.7390227	2.7135253	2.388669	2.6514153	2.4062607	4.27633	4.1430163	3.9709966	4.6584997	4.0950212
"A_23_P258493"	8.666349	9.851509	9.647577	9.679443	9.919256	9.587097	9.850505	9.22997	9.000988	8.885398	2.7710705	8.648685	8.773192	8.852128	8.281615	8.9285	9.224394	9.797726	9.20995	8.839613	8.548525	8.201114	7.9947014	9.732335	8.476165	9.207585	8.551769	8.365163
"A_23_P258504"	9.127519	9.393723	9.994154	8.853584	10.935542	9.708367	9.524941	9.634001	10.709741	10.859689	8.500584	7.9134555	9.65645	9.160536	9.147462	9.69698	10.270298	10.184369	9.289814	8.767001	10.2535	9.848408	9.372772	10.559568	10.296444	9.671328	10.187714	10.397061
"A_23_P258525"	8.525411	8.510252	8.2948675	8.396015	8.365163	8.615678	8.8513975	8.933808	7.5092306	7.5235224	9.557329	9.949387	8.605052	8.688302	8.754557	8.470948	8.18587	7.80807	7.7095456	7.9390326	7.616671	7.9768953	8.127873	8.046094	8.243025	8.312238	8.391462	8.598059
"A_23_P258531"	5.1822047	5.4581757	5.7280183	5.4943433	6.0331044	5.8350058	5.845521	6.381478	4.966527	5.951339	6.0998235	6.365803	5.872363	6.644674	6.0199714	6.162507	6.539913	5.5401754	7.5294647	6.632185	6.699777	4.7857904	6.8103094	7.0073423	5.823093	6.4444427	5.936659	6.288703
"A_23_P258570"	9.080709	8.639183	9.412789	8.663011	9.856822	9.265106	10.102362	9.574071	9.685237	10.001283	8.131299	10.2260065	9.873884	9.812931	10.105816	9.440863	9.568578	9.396755	9.3005705	9.297489	10.467374	9.0658655	9.891426	9.653143	9.627562	9.52127	9.542859	9.828122
"A_23_P258582"	8.636355	9.068012	7.1536274	8.813259	6.471327	7.539765	5.329496	5.1568937	6.6343822	8.485496	5.548222	3.1821878	7.154046	6.6338005	6.4844337	5.6731324	7.4416933	7.9053864	8.44378	8.497407	5.077193	8.31592	6.0376863	7.6025705	7.6705317	5.6943097	7.1949925	5.668696
"A_23_P258612"	5.0172424	4.97545	5.249146	5.520745	4.445936	4.168126	4.645079	4.618163	4.868066	5.2345505	6.2405543	6.0744333	5.267738	5.7935276	5.601534	5.464536	5.073948	4.525759	5.1120276	6.281444	5.3740735	5.212206	4.5907207	4.216166	5.127367	5.345699	4.993298	5.374534
"A_23_P258621"	10.704224	10.692436	10.34238	10.269068	9.465552	10.294832	8.468476	8.66785	9.634001	9.780834	7.4163413	7.5762014	8.849003	9.773549	9.077247	9.162696	9.788749	9.782238	9.586489	9.701919	10.321113	8.340319	8.815524	9.273759	9.20995	8.893724	8.664732	9.21347
"A_23_P258633"	7.3855214	6.7803087	8.485646	8.028637	8.694171	8.77435	8.473247	7.961471	6.171798	6.426192	8.7472105	8.002276	6.527182	7.096384	7.6949196	6.1479516	8.812174	8.775856	7.8399477	7.5770383	8.387498	7.1951146	8.947569	9.120036	6.990809	6.784536	7.9475145	6.858433
"A_23_P258641"	7.0018234	7.7099514	9.058602	7.186729	7.806571	8.777153	7.651243	7.332125	11.00612	10.971814	10.558299	5.7831326	10.546804	7.5090775	9.087789	9.411837	8.290712	7.6838846	7.973161	8.320476	8.409132	7.9256153	8.055752	8.833141	9.330925	8.84171	9.200959	8.971891
"A_23_P258666"	9.057523	9.131472	8.908168	8.202133	8.710981	8.204822	8.95093	9.327947	6.709961	5.988991	6.983698	8.655743	8.578014	6.39249	8.380765	8.119554	10.74611	9.786619	10.667689	8.72807	11.057868	9.495751	10.506768	9.63593	7.2739143	7.6306996	8.260415	8.838669
"A_23_P25868"	8.811215	6.0204177	9.0045395	6.649642	7.768143	7.6109633	7.3686705	8.681242	9.102123	8.465096	6.3199263	7.2649417	8.720611	7.1813827	9.014051	5.365489	8.641668	8.920267	8.891758	9.403636	8.856579	7.3315477	7.951331	9.203569	8.760113	8.398571	8.949245	8.395734
"A_23_P258689"	7.555427	7.5299144	7.369003	7.2482324	7.2792306	7.1982145	7.2510047	7.4588184	7.020333	7.2962685	7.3056064	7.6177754	8.636628	8.45891	7.661314	7.399628	7.295865	6.9604416	6.7043233	7.079903	7.073963	7.0712757	6.582454	6.885256	7.5638337	7.4780803	7.397718	7.4861336
"A_23_P258698"	8.155417	8.168545	7.872485	7.9495645	7.920123	8.697603	8.259292	6.8087544	8.723894	8.750209	7.2268095	7.5376596	7.7316575	8.910184	7.714827	8.438909	7.5438185	7.525134	7.8600163	7.0378823	8.132583	7.9199486	6.7837977	7.3937755	7.790835	8.36716	7.680243	7.7808642
"A_23_P258703"	8.658613	8.590276	8.424577	8.949471	8.456396	8.623839	8.810764	8.891127	7.6775937	7.5402007	9.940195	10.216353	8.945623	8.644825	8.938902	8.600477	8.351244	8.342297	8.026599	8.242401	7.9688787	8.066556	8.069935	8.273498	8.715055	8.701368	8.748094	8.900397
"A_23_P258714"	10.821846	10.625071	10.634318	10.856338	10.348646	10.75342	11.036972	10.995429	9.876529	9.541475	10.750512	11.805647	10.57295	10.616046	11.082152	10.461935	10.748537	11.158709	10.506768	10.7838	10.9564495	10.672946	11.699966	11.139611	10.533664	10.246276	10.827828	11.425951
"A_23_P25873"	7.8160505	8.963405	7.083214	8.259018	7.966035	7.044743	7.629485	8.292743	7.0579185	7.2488785	6.014723	7.5661116	7.2038646	8.204157	7.8235636	7.8013167	7.3005404	7.713533	7.6740155	7.5727134	8.59138	8.263474	7.8018827	8.660979	7.841394	7.79025	7.7805424	7.2407827
"A_23_P258734"	6.16056	6.051853	5.88283	5.9522314	6.0036707	6.0050206	6.063442	6.155021	5.2574463	5.5622873	6.2619853	6.4487667	6.3733034	6.73979	6.8831344	6.1912208	4.762932	5.424201	5.268139	5.416358	3.3140888	5.2747436	4.037462	4.164215	6.3299484	6.317562	6.2320085	6.4839597
"A_23_P258748"	7.415512	7.026493	6.972088	7.363524	4.2455983	7.7099514	6.0167785	8.488146	6.3443	5.96202	9.164358	8.414095	7.535405	7.6200476	7.6864777	7.6087136	6.877409	6.935979	6.6148167	7.036567	7.194071	6.6510353	6.519678	6.337232	7.6326723	7.521702	7.6820197	7.756751
"A_23_P258769"	13.805548	13.636524	14.270852	13.952243	13.62327	12.298016	13.326645	12.872281	13.705965	13.808762	12.118159	11.973493	14.117742	14.506869	13.052034	13.300218	12.999209	12.97607	13.6420965	13.202291	14.067714	13.905042	12.779472	13.019051	12.541494	12.524431	12.836353	12.370298
"A_23_P258783"	2.433043	2.7816553	3.533597	3.7870946	2.6071892	2.538574	2.6150947	2.5787253	2.3257978	2.4431624	3.074318	2.6364307	2.2610152	2.9944615	2.2829094	2.3970864	2.9019547	3.4581566	2.510746	2.703322	3.3867035	3.1264043	2.7019575	2.7243862	2.3024602	2.685954	2.3744526	2.3828778
"A_23_P258814"	9.828122	10.351526	9.876781	9.965876	10.083691	10.126247	10.646794	10.65511	9.643944	8.716377	9.13508	11.833406	10.268373	10.116074	10.4140005	10.035699	10.009184	10.223011	9.764609	10.074783	10.189897	10.876313	10.886276	10.725864	9.970458	10.337072	10.372653	10.612439
"A_23_P258837"	6.784536	6.5059104	7.95835	6.7005806	6.4683332	6.984795	6.9820833	6.58198	6.762093	6.844007	9.569098	6.992118	6.4972453	6.4193373	6.4916058	6.366993	7.363063	7.171545	7.481052	7.3371015	7.855182	6.984795	8.36663	7.5184345	6.1433125	6.241751	6.5900784	7.9365435
"A_23_P258862"	11.973493	11.862084	11.457018	10.848244	12.549694	12.112718	12.4162445	12.741262	11.8989	12.039929	11.241632	10.428819	11.993248	11.859527	12.005176	12.361859	11.329672	11.797725	11.529224	11.201599	11.60953	11.2191725	11.330738	11.958599	12.408847	12.295861	12.136895	11.945424
"A_23_P25888"	6.442497	6.1434503	6.9031057	7.026493	7.5497766	6.776034	6.923413	6.9424863	5.507829	5.365489	7.6008563	6.895181	7.4941516	7.216097	7.2180147	7.291444	5.9928026	5.8908005	5.7551365	6.31334	2.7306066	7.857776	4.875654	4.720484	6.884335	7.3314123	6.802851	7.1553903
"A_23_P258887"	9.522446	9.202635	8.958865	8.88126	8.398571	8.872769	9.040692	9.150176	8.88014	8.632456	9.241928	9.938469	9.738596	9.637827	10.093348	9.755221	9.911448	9.574315	9.148014	10.13438	9.429445	9.539284	9.4633875	9.18673	9.475044	9.5252	9.996129	10.269333
"A_23_P258891"	5.6659184	4.8500876	4.1886263	3.2036896	5.7023654	4.5824356	3.847629	4.7392273	6.4640093	6.412619	4.6950607	4.105797	5.3169637	4.714724	4.805136	4.268679	4.251546	2.3853898	6.4644113	5.159469	5.9876313	2.5623124	4.2528763	6.7262774	4.8476253	8.680144	5.725943	5.270008
"A_23_P258912"	7.4181514	7.3103285	4.142257	4.1024585	4.869933	5.832183	4.1357484	4.6873684	7.575387	7.8386273	4.3843546	4.44511	6.0310073	5.193176	4.4616427	4.8229427	6.5878367	4.1994576	8.109411	9.125849	3.2672465	8.009505	5.1648765	5.1822047	8.68998	7.667957	10.489985	10.637645
"A_23_P258931"	2.9301696	2.5233634	2.8163846	3.5253353	4.331942	2.8347526	4.1177206	2.9255383	4.357196	5.379904	5.004701	2.6187375	2.7508764	3.2630062	2.5752854	2.963882	2.3556132	2.483182	2.4980435	2.7972355	3.0497065	2.865856	2.5936234	2.6713605	2.271595	2.9029326	3.5112045	2.4663656
"A_23_P258944"	9.6917095	10.111147	9.014664	8.997083	9.744161	9.378227	9.736598	8.967209	8.9438925	9.124979	8.875349	8.155758	9.445889	9.91298	8.786889	8.914188	9.956053	9.967419	9.253801	9.392921	9.120747	9.806149	8.938537	9.082879	9.208553	8.982209	9.680152	8.986099
"A_23_P258964"	9.216205	9.037786	7.646417	7.6830974	8.802802	8.520658	8.935427	7.633659	8.099536	7.9478674	8.324082	6.592774	8.078681	7.4827	9.201804	7.849491	7.8987327	7.879017	9.3223505	9.452788	8.389606	9.79354	8.387178	9.254905	7.726285	8.412903	8.30865	7.8699546
"A_23_P258972"	11.16816	11.840022	10.995429	10.719469	10.874541	10.185312	10.38452	9.080709	9.040928	8.679008	11.595981	7.9807377	10.543169	10.656355	9.780125	10.794277	10.495395	10.031797	11.128373	11.336463	10.393745	9.688167	10.516026	10.219064	11.066009	11.328489	10.940705	10.268043
"A_23_P258978"	6.7331944	6.7344813	6.5233293	6.6677704	6.8839393	6.7851324	6.670045	6.7841635	6.6475425	6.316468	7.2828846	6.977595	6.709395	6.95461	6.8076572	6.6054296	6.5876727	6.2713127	5.91109	6.5887275	6.6715546	6.9282985	5.9299726	6.744808	7.0366845	6.5728645	6.734948	6.777898
"A_23_P258982"	8.326319	8.349358	8.321398	8.198057	8.33397	8.291202	8.317212	8.392905	8.206949	7.0801883	9.510993	8.782206	8.741118	8.829561	8.703322	8.576032	7.8658137	8.232894	7.871472	8.463544	7.698583	7.647381	7.7932816	7.6545415	9.043667	9.486844	10.686126	11.3755455
"A_23_P258992"	9.21081	9.045629	8.94637	9.047163	7.993407	7.9103465	8.911474	8.52298	8.670938	8.3679905	9.2272625	9.986141	9.566749	9.694605	10.018315	9.792011	8.992466	8.754557	8.312563	8.744947	8.339736	7.943753	8.70514	8.644731	9.511902	9.474225	9.756836	9.8874855
"A_23_P259003"	5.9005804	6.0780473	5.8383074	7.006215	6.2379932	6.3703237	6.439915	6.539913	5.5273542	5.446365	5.4084816	6.859748	7.3259306	4.2679567	5.5942173	5.141082	6.4560113	5.941179	5.686739	5.2959933	6.455413	6.687063	7.774843	6.3706036	5.968557	4.808125	6.8335233	5.3042197
"A_23_P259012"	7.9819493	6.999777	7.6992044	6.952276	7.808496	7.9580603	8.194749	8.306572	6.2403865	6.034401	8.468282	8.809993	7.3129134	5.838767	7.645946	6.765539	7.2400107	7.4818263	6.408333	7.424229	6.9321012	9.056735	7.487068	7.140911	6.6787252	6.981399	6.659749	7.235853
"A_23_P259049"	7.3943954	7.2325945	7.126249	7.113489	7.501547	7.6663175	7.6830974	7.9258394	6.741838	6.5705976	6.923413	7.80343	7.9374075	8.111738	8.214102	7.76339	6.968196	6.6593776	6.632665	6.493308	6.0196304	6.6324334	6.021236	5.752441	7.7437234	7.6314616	7.611818	7.7823977
"A_23_P259054"	11.104278	10.433682	10.296444	10.873021	10.070118	9.733915	9.848408	9.158014	9.8656	9.876781	10.250569	4.1342554	10.862914	10.60002	9.916036	10.919482	10.125022	10.25298	10.557248	10.871114	11.047385	10.447555	9.350165	9.766	10.598921	11.13177	10.392078	10.315894
"A_23_P259071"	4.107666	5.168894	5.131641	4.1038117	3.5920665	4.644857	7.4515643	5.2144647	4.1646266	5.1972694	2.3517747	4.994333	4.99277	4.827444	4.7096577	4.5012374	4.5211015	4.57189	4.6710668	5.632848	3.9212098	6.752862	4.0239096	3.785965	4.760832	4.4584317	5.098826	4.4976015
"A_23_P259090"	4.1874323	4.0642896	3.7156012	4.940252	4.3460135	4.7144556	5.028185	4.2879305	8.22278	2.7213151	7.1166325	5.4967337	4.984665	5.1855836	5.1780515	4.4874315	4.91356	4.130898	2.3764331	4.0851817	3.4009814	5.8428836	2.4754834	2.4191802	4.67319	4.8886414	4.9231324	4.628519
"A_23_P259094"	9.7711935	9.161545	9.674896	8.138639	8.781975	9.424058	9.015983	7.4464235	9.589535	9.990467	2.514548	5.9356666	9.523844	9.244186	8.303182	8.965639	9.795647	9.119816	8.77267	8.48781	8.636355	9.15188	9.046716	9.258063	10.13546	9.833934	9.224394	9.326832
"A_23_P259098"	8.198293	7.4917746	7.077322	8.625724	7.237493	6.9366274	6.471412	6.6879005	7.985257	7.986261	5.8851786	6.2139716	7.640527	7.3358655	6.163298	7.1610622	5.479865	9.149984	7.1056485	6.427032	7.8987327	7.972265	6.2608914	7.0585074	7.3730636	7.31693	7.7375603	6.838171
"A_23_P259103"	5.319765	4.969658	4.7786713	5.234745	5.914998	7.611665	5.436659	5.7165294	5.1684813	5.5859733	4.600901	5.8116765	6.731883	6.0313663	5.8573394	5.9526653	5.1392713	4.569862	4.4182577	4.471513	5.6537094	3.844163	5.248748	4.7150154	5.8365173	6.632185	5.608118	5.870353
"A_23_P259127"	5.2144647	4.6065216	4.725043	4.674199	5.9177647	5.877747	6.837545	6.0285	4.3686485	4.681295	3.2348752	5.9832473	5.688936	5.5275307	5.8046246	5.549524	4.4992957	5.452731	4.701231	5.3903465	2.4726498	2.6624956	4.762615	3.6972358	5.131641	5.2702084	5.390001	5.72509
"A_23_P25913"	6.959416	5.453668	5.4726057	6.245361	6.5595818	6.074297	5.901162	6.2012196	5.8947597	6.171162	5.419559	6.2658	5.4124293	6.7588887	5.58655	5.8695197	5.7038946	7.3294096	6.5879974	6.3748055	6.8901744	5.882324	6.2209463	6.059902	5.6191764	5.840862	5.6424427	5.833781
"A_23_P259135"	8.55464	8.137048	8.762958	7.2795253	7.7673693	7.4724813	7.340995	7.608813	7.7324023	8.508595	7.525556	7.558755	7.649578	8.206488	8.062318	7.830336	7.958919	7.2785096	8.788038	7.4962883	8.007323	6.979781	7.4027543	8.015346	7.7701774	7.7497306	8.062438	7.935299
"A_23_P259141"	9.547459	9.368011	9.228096	9.423079	8.107436	7.9395943	9.089817	8.580186	9.291689	8.929162	9.558534	10.021036	9.250138	9.34788	9.505897	9.444744	9.207585	8.710679	8.827102	9.13238	8.783261	8.640538	9.030937	8.547465	9.475293	9.5491	9.766	9.965513
"A_23_P259166"	8.6350765	9.468538	9.975335	7.467625	9.345789	8.4978285	9.277342	8.61132	10.828424	10.91637	5.0952725	8.008169	9.0164995	9.063604	9.667264	10.159878	9.221803	9.458861	8.815338	8.313405	9.23288	9.208348	9.307017	10.065501	9.809649	8.895245	8.959303	9.604545
"A_23_P259172"	7.4965296	7.54403	8.5702	7.4800777	8.815524	8.685475	8.924774	9.2003565	10.718986	10.815713	8.548341	10.196828	9.28788	7.667957	9.273948	9.357703	8.1095705	7.895901	8.244225	8.403551	8.358586	7.8728867	7.7807684	8.178752	9.608121	9.358166	6.320056	9.185171
"A_23_P259189"	7.041999	7.3998246	7.843762	8.732737	7.289458	7.634905	7.3754954	7.386689	8.291736	8.8714905	8.997949	7.703461	7.886587	6.800909	6.9991026	6.0442777	7.4419403	8.348912	8.231693	7.8987327	8.126123	7.6515565	8.679323	8.212879	7.208554	6.5199876	8.401034	8.147037
